id,max_perplexity,mean_perplexity
1394245,317.20001220703125,73.26794068018596
1143004,48.03498840332031,24.19089190165202
1106657,72.729248046875,33.37419509887695
1086568,138.588623046875,43.98166640599569
1316299,24.246654510498047,20.014042854309082
1266811,58.023948669433594,35.849388970269096
1366183,39.63863754272461,20.9802303314209
1230434,31.606678009033203,17.165996170043947
1112658,46.4326171875,25.016033421392027
1232464,73.03302001953125,34.101471649973014
1195249,38.14372253417969,22.601579393659318
1095620,45.08209991455078,24.012636025746662
1163777,54.34737777709961,23.53330541911878
1053063,25.488481521606445,22.033780574798584
1305907,46.530860900878906,26.698920306037454
1401385,63.76985168457031,27.18430449745872
1169142,31.8502197265625,23.048012733459473
1298112,62.677879333496094,25.21010252634684
1276099,26.328344345092773,18.1931126276652
1118966,1532.3978271484375,89.58221234946416
1324735,69.14630889892578,24.98911220550537
1245414,58.761268615722656,27.156280381338938
1096547,90.93524169921875,23.274841626485188
1187661,33.51470947265625,21.504955768585205
1234761,53.137508392333984,20.71018304824829
1243771,73.76911163330078,27.95119825998942
1225156,80.1511001586914,27.031979084014893
1133202,125.92268371582031,22.601065582699245
1401245,73.4617919921875,36.91705775260925
1272367,48.61355972290039,21.11840288262618
1404166,41.11446762084961,25.15702266693115
1111597,541.8850708007812,89.29237001592463
1066676,39.522132873535156,25.14687701633998
1156569,58.106239318847656,27.454647276136612
1331469,61.15656280517578,25.637553339419156
1243290,34.334075927734375,18.556335405869916
1408425,39.139183044433594,24.309649387995403
1100951,36.15465545654297,22.540287653605144
1325325,39.13502883911133,19.050142884254456
1241262,53.882408142089844,32.995299339294434
1318897,84.09930419921875,39.157337869916645
1103013,38.865291595458984,22.480008824666342
1370462,31.021135330200195,23.58533477783203
1230774,137.00660705566406,33.06997605732509
1388569,35.31353759765625,23.194945062909806
1131853,638.556640625,53.41466210870182
1126677,121.78335571289062,33.341620104653494
1098132,32.41310501098633,22.11652586195204
1232943,41.46729278564453,14.969328032599556
1285144,241.50286865234375,73.40507814619276
1300154,40.35426712036133,19.945148915052414
1182291,31.97764015197754,13.881137275695801
1328053,137.7526092529297,35.96517276763916
1168682,83.84020233154297,30.608832995096844
1402448,175.89833068847656,42.82761112012361
1328636,130.3040008544922,47.28442573547363
1335157,51.72966003417969,20.305481910705566
1229062,151.63629150390625,29.875330845514934
1078370,60.553749084472656,38.31045837402344
1355087,103.09683990478516,46.23839300329035
1089385,35.3332633972168,20.520031038920084
1335729,33.90042495727539,21.936612701416017
1146058,78.30350494384766,34.23012638092041
1227323,117.66131591796875,26.601632174323587
1220668,94.5244140625,22.525407473246258
1310566,44.34027862548828,23.243539501638974
1120767,113.82624053955078,61.87606859207153
1234169,77.86953735351562,28.175744601658412
1331816,67.35554504394531,27.35638748515736
1389414,333.81243896484375,67.90730094909668
1346172,50.4135856628418,28.600536618913925
1355372,92.30883026123047,47.43128776550293
1131398,85.67781829833984,51.7062144809299
1099253,28.707143783569336,20.039037068684895
1360241,803.9319458007812,140.16285278683617
1374597,48.30458450317383,31.10016695658366
1104163,67.22652435302734,24.049541632334392
1119542,33.155426025390625,25.12654749552409
1307794,131.1421356201172,29.012839457568
1418433,12426.4169921875,642.2886403401693
1245434,203.7591094970703,37.919778477061875
1386864,45.4980354309082,32.141610336303714
1117982,53.065086364746094,38.45018672943115
1274659,55.07427215576172,28.751705714634486
1187890,26.675771713256836,19.376485044305976
1092435,116.16809844970703,45.76668485005697
1211647,43.38825225830078,22.37966554815119
1310712,19.46914291381836,13.967528049762432
1085043,71.42630767822266,31.163964520330016
1364278,77.41829681396484,34.76216833932059
1247687,30.677291870117188,17.036760125841415
1179715,40.57419204711914,40.57419204711914
1111871,228.0559844970703,83.33578518458775
1116570,72.11785888671875,26.38877602985927
1381612,37.26971435546875,21.217136065165203
1232518,30.93047523498535,16.77358129289415
1080373,42.08137130737305,20.8735187848409
1064345,1045.2701416015625,292.1936926841736
1199101,59.69211959838867,20.89624128341675
1136121,28.769474029541016,18.20126328101525
1119317,50.959041595458984,28.30327744917436
1341841,57.574188232421875,28.649813379560197
1159432,39.66059875488281,19.521315061129055
1333154,45.65890884399414,25.21193039417267
1085236,20.333805084228516,15.97849178314209
1192174,290.9704284667969,59.15310614449637
1372244,34.43210220336914,29.558343251546223
1227811,47.88666534423828,24.742120090283844
1378936,22.525691986083984,19.05119276046753
1110713,283.5538024902344,151.78163051605225
1177825,169.8138885498047,55.06018257141113
1137675,41.53789520263672,31.532995223999023
1133102,45.28204345703125,22.153591712315876
1352955,60.25419998168945,26.77580976486206
1366233,33.38602066040039,18.91136918749128
1398331,102.32781219482422,49.35772359371185
1151073,30.528396606445312,18.65300925572713
1175914,114.45846557617188,46.23625221252441
1392256,51.48020553588867,31.08268165588379
1242514,36.51322937011719,22.56507698694865
1351124,38.61960220336914,29.359764099121094
1332547,125.78759765625,33.39943356513977
1195300,42.87406539916992,21.221521258354187
1053428,44.9287109375,26.98142013549805
1276861,2300.56396484375,212.66175746917725
1260040,39.60134506225586,25.62333938053676
1266281,149.33750915527344,55.00848197937012
1344139,32.10464096069336,25.538130283355713
1411661,29.904075622558594,16.361979246139526
1305642,34.6791877746582,20.337152862548827
1344681,69.76100158691406,46.296179962158206
1185618,105.40139770507812,50.52027658315805
1410124,42.946407318115234,24.831035995483397
1328049,75.07135009765625,24.071248266432022
1348636,36.72789001464844,35.22758197784424
1162641,390.2796936035156,40.822637007786675
1186726,129.9436798095703,33.857617440431014
1256342,26.90472412109375,15.7549467086792
1207824,49.24185562133789,25.498720741271974
1281369,81.12432098388672,35.3464777469635
1302829,73.5093002319336,34.16966792811518
1397060,145.9799041748047,42.549958092825754
1118842,269.5396423339844,51.25881551441393
1379699,87.73114776611328,39.360612106323245
1103065,47.526451110839844,25.658775568008423
1276119,69.12138366699219,28.53731529529278
1318529,51.322471618652344,21.992915505948275
1412057,540.1383056640625,89.1237126191457
1083321,33.18620681762695,25.35711908340454
1301481,46.478851318359375,29.922232627868652
1172749,101.33265686035156,24.81629813344855
1183739,295.9198913574219,69.64342749118805
1225653,38.57258605957031,19.62528657913208
1417916,62.801761627197266,37.36375983556112
1232794,41.703731536865234,20.461213892156426
1325916,38.18730926513672,22.643233212557707
1091442,97.38320922851562,27.939235734939576
1208107,40.279945373535156,30.881823539733887
1135100,50.15508270263672,26.410019675890606
1410244,48.05241012573242,27.310768445332844
1386150,49.99739074707031,33.78684692382812
1377049,35.42195510864258,20.17163281970554
1338079,22.97950553894043,13.43456384870741
1165389,37.28797149658203,22.597133302688597
1184444,71.14476013183594,20.666595220565796
1352522,45.00639724731445,45.00639724731445
1287290,104.303466796875,28.866363224230316
1297038,29.133089065551758,23.71674919128418
1229249,54.585182189941406,21.36568534374237
1315406,159.05029296875,34.209296955781824
1330535,37.259559631347656,26.26967493693034
1172512,89.62113189697266,28.066073576609295
1179698,379.6993103027344,101.31448020935059
1148608,109.60125732421875,34.303383387052094
1220049,27.23381996154785,20.360389232635498
1160698,160.1483154296875,33.86822312218802
1099080,26.144184112548828,18.51818573474884
1169664,42.765262603759766,20.43235855102539
1059733,120.92279052734375,43.459520721435545
1347000,36.76374816894531,26.093743133544923
1062649,83.84224700927734,35.70494222640991
1327708,70.06133270263672,27.72390842437744
1417074,134.1921844482422,62.58395338058472
1375533,24.222763061523438,17.235572338104248
1216051,53.07014846801758,28.177405865987144
1177561,84.6113510131836,36.554956027439665
1093585,37.02512741088867,23.731883260938858
1253365,61.90020751953125,27.553195635477703
1401401,108.23442840576172,45.32445549964905
1181034,732.3619384765625,76.30039651053292
1048956,94.4765625,51.58701024736677
1385935,67.66587829589844,31.500962893168133
1335441,99.65518188476562,32.008827951219345
1318018,61.89421463012695,25.043808046976725
1314580,47.10493087768555,26.314865493774413
1266462,333.6911926269531,96.44262365194467
1320247,126.00959777832031,28.994132459163666
1048651,78.94462585449219,40.42581505245633
1119842,62.932857513427734,30.808591270446776
1058726,533.3939208984375,118.32981191362653
1363730,45.959922790527344,34.47334785461426
1306235,78.04833984375,24.975615471601486
1110129,33.08464050292969,20.624528538097035
1245326,125.83504486083984,26.389113175241572
1345979,234.70596313476562,48.670431682041716
1129473,34.902957916259766,18.28526595922617
1338764,40.6168212890625,22.95821108136858
1064285,39.201351165771484,22.024845759073894
1226121,38.91666793823242,15.440541505813599
1056173,34.69831085205078,23.24927749633789
1302927,71.16311645507812,32.325016021728516
1107827,51.75651931762695,20.15466907289293
1314537,58.9105224609375,20.927975702285767
1202918,33.27277374267578,26.99312582015991
1363822,132.90335083007812,60.945293573232796
1151905,58.08396530151367,30.086380004882812
1280665,41.79009246826172,20.25136685371399
1057029,209.68438720703125,56.193137255581945
1059423,34.444252014160156,29.66999912261963
1231942,704.495361328125,90.36525363507478
1289798,42.82697296142578,30.70757266453334
1133448,33.92800521850586,19.63155198097229
1236970,47.65733337402344,24.585532400343155
1173094,41.69435501098633,23.819939970970154
1127619,135.82586669921875,29.238462575276692
1203424,6474.3427734375,342.88295392556626
1237659,127.34355163574219,44.73250259052623
1142173,41.73878479003906,18.294329253110018
1297079,57.32465744018555,23.079275846481323
1314902,33.889827728271484,18.985754776000977
1092430,29.214462280273438,14.450511154375578
1262906,34.92713928222656,20.678027006296013
1099054,66.14823913574219,37.93187082730807
1049930,50.164878845214844,26.845541191101074
1050200,87.90245056152344,43.09406701723734
1090963,28.561594009399414,16.726857397291397
1414839,48.0163459777832,29.33880548477173
1296427,28.154939651489258,15.438996442159016
1257732,49.625972747802734,20.042525847752888
1052648,44.61759948730469,38.18896961212158
1303607,317.7190856933594,41.98607594626291
1356815,131.78103637695312,54.07226614952087
1163713,2262.335693359375,171.5626060962677
1193800,68.4012680053711,32.709930737813316
1115261,64.2588882446289,29.781336148579914
1134155,27.67133331298828,22.862905979156494
1183649,44.85819625854492,38.047690868377686
1075328,49.18486785888672,26.425440947214764
1258204,144.91165161132812,44.726882338523865
1082928,2758.433349609375,332.9664635407297
1071880,1563.72412109375,297.4321114222209
1053155,165.29991149902344,91.48161697387695
1400701,231.63421630859375,58.108602728162495
1377437,56.00923156738281,36.0804443359375
1221245,155.8758544921875,30.66398168646771
1080605,20.846038818359375,16.69605318705241
1275808,34.24683380126953,17.173875672476633
1304220,112.46617126464844,55.07913536495633
1054819,68.70419311523438,50.29361343383789
1330720,44.72039794921875,21.626687304178873
1256154,18.768817901611328,13.588849226633707
1191455,65.15218353271484,26.394251687186106
1138763,40.045833587646484,21.525208473205566
1364796,63.980194091796875,50.034931659698486
1299499,18.865732192993164,16.126852989196777
1361259,102.40458679199219,47.61199450492859
1144630,52.67304992675781,24.906024837493895
1252758,77.19961547851562,23.511808742176402
1297977,27.890243530273438,19.46894226074219
1340327,95.0269546508789,49.94602417945862
1311289,67.01349639892578,28.255246268378365
1247259,163.5727996826172,48.621324348449704
1235323,35.541839599609375,20.694149824289177
1178117,42.17960739135742,24.52235211824116
1352743,33.40598678588867,19.39592170715332
1309456,44.1818733215332,24.246685028076172
1105760,180.58624267578125,27.524369557698567
1254254,355.98236083984375,44.88971936702728
1084251,67.5904769897461,25.11704585131477
1123653,60.06386947631836,27.29196274280548
1206591,48.0077018737793,34.40551779005263
1089484,49.592403411865234,26.866532921791077
1233453,96.79862976074219,35.97018623352051
1187392,35.835140228271484,18.720268567403156
1149412,38.00081253051758,25.026489121573313
1255899,27.87257957458496,18.89659938812256
1207634,40.82716751098633,22.808319981892904
1322408,32.084232330322266,18.877117739783394
1066702,111.76327514648438,46.556251525878906
1339987,46.03876495361328,24.967447817325592
1375329,47.21477127075195,28.5845308303833
1096566,61.9429931640625,23.648945876530238
1278478,25.134952545166016,16.53028353055318
1134015,229.130859375,41.63220697641373
1255749,83.82776641845703,32.279744466145836
1109263,64.9634780883789,31.115670117464933
1253475,39.17596435546875,17.759208997090656
1050671,37.441734313964844,26.297923405965168
1412868,68.82393646240234,49.03935241699219
1229188,34.67637634277344,16.58670557462252
1273920,48.461585998535156,26.307905926423913
1222087,44.50114059448242,28.196092923482258
1077201,110.20581817626953,42.363046169281006
1060957,127.14762878417969,45.95867792765299
1072527,21978.2265625,3171.4879270281112
1094507,42.14701843261719,22.877063035964966
1237753,79.28411865234375,28.20815372467041
1240328,43.2374267578125,26.353536197117396
1206338,95.25592041015625,23.76093274896795
1218332,53.86964797973633,32.97213731493269
1293771,93.68266296386719,21.66695229212443
1186865,73.63893127441406,29.376101195812225
1389947,33.63557434082031,25.560072326660155
1051536,62.90800857543945,37.78927040100098
1413438,61.395423889160156,38.98723384312221
1211747,69.35877227783203,29.23036139351981
1186075,1593.0421142578125,170.56422328948975
1304501,34.2456169128418,20.468001259697807
1235153,128.0635528564453,33.67084739082738
1199935,99.66387939453125,25.53822368124257
1202528,46.87678527832031,20.574149524464328
1120364,92.30526733398438,32.57300199781145
1406557,55.874202728271484,39.2470334370931
1253133,38.65777587890625,21.711862637446476
1164613,41.70198059082031,21.911213556925457
1412993,794.2756958007812,117.96188979678683
1098792,27.081602096557617,20.12145528793335
1086827,26.66533088684082,19.50234101035378
1409511,57.28801345825195,22.946663992745535
1206958,67.51020812988281,24.678986097636976
1103772,39.4364128112793,22.533250001760628
1221459,66.63993835449219,22.169918927279387
1270364,51.02289962768555,25.36633748274583
1157323,41.03691482543945,22.82448408338759
1085417,54.905670166015625,21.473481973012287
1149832,41.984596252441406,26.134409523010255
1403604,18.32748794555664,15.6055588722229
1334016,89.99189758300781,23.411180430445178
1288311,897.9091186523438,96.29248674292313
1374196,70.6886215209961,35.942470709482826
1070839,1510.49951171875,306.47702355818313
1089395,117.39445495605469,62.66851019859314
1364234,58.684906005859375,28.60454495747884
1317013,2212.69970703125,170.3786723613739
1389737,70.9930419921875,35.00597890218099
1112720,144.34153747558594,41.124859037853426
1341068,141.53750610351562,27.564436157544453
1095572,79.72456359863281,27.742832380182602
1236023,62.68872833251953,31.528277310458098
1076579,47.80451202392578,27.709864854812622
1246697,62.21419906616211,30.587767264422247
1295910,81.59404754638672,55.64758834838867
1337072,26.889602661132812,22.31597900390625
1193069,29.013164520263672,16.059284496307374
1395911,152.7541961669922,45.06221155686812
1365458,49.14698028564453,36.28188610076904
1341480,75.93765258789062,29.756910769144692
1308392,66.37690734863281,32.75134404500326
1070681,64.27279663085938,34.65992199290883
1170549,49.162899017333984,25.198241869608562
1254278,87.77571105957031,30.638916873931883
1348716,44.668827056884766,36.31923904418945
1080262,79.03167724609375,50.20251312255859
1187164,44.49645233154297,18.238114833831787
1280766,55.6766471862793,23.090208053588867
1225543,35.74116897583008,22.966794967651367
1085401,49.9320182800293,20.600253377641952
1172699,55.105167388916016,33.98771979592063
1352939,18.163833618164062,18.089319229125977
1371807,27.471385955810547,20.100141684214275
1111836,61.35176086425781,23.767910396351535
1300369,50.248863220214844,28.259522279103596
1320513,59.62799835205078,23.698680196489608
1227185,10.252239227294922,9.294855117797852
1290430,269.0763244628906,130.38091119130453
1286824,66.2285385131836,28.865877509117126
1269119,58.24602127075195,26.79412096196955
1115439,141.01239013671875,26.199183464050293
1392334,58.963470458984375,33.027750151497976
1413630,39.89829635620117,33.17351722717285
1388564,33.05784225463867,22.238221406936646
1109938,48.039878845214844,30.345986366271973
1306242,72.14569091796875,27.401604479009453
1120181,91.58549499511719,23.886532306671143
1170384,59.13694763183594,28.2958465722891
1220495,72.13154602050781,29.108641743659973
1107819,57.029090881347656,26.429698181152343
1219990,56.43567657470703,22.98726002375285
1098145,47.345306396484375,32.01068136427138
1092530,81.35143280029297,23.638725348881312
1079596,452.7297668457031,97.76449983770198
1286587,47.60313415527344,25.105770315442765
1408648,68.3836898803711,33.078927755355835
1241390,55.050540924072266,25.039092027224026
1281579,83.36986541748047,41.724335765838624
1108680,52.238128662109375,27.288474321365356
1074619,122.63087463378906,57.8172492980957
1150928,78.06587219238281,24.432876791272843
1318155,148.9509735107422,31.416945258776348
1065109,39.6688232421875,23.988431930541992
1204359,71.22272491455078,32.19597271510533
1301914,88.01506805419922,34.05092114210129
1255568,16.026348114013672,13.255872344970703
1193691,30.569782257080078,20.2723435988793
1119931,42.39462661743164,25.966240189292215
1240541,32.768653869628906,21.009274578094484
1360991,64.63916015625,39.45050811767578
1075848,305.9334716796875,79.36128934224446
1169961,76.60348510742188,37.62146313985189
1254871,68.20243835449219,37.75218315124512
1069898,59.323097229003906,29.17057010105678
1382342,45.12401580810547,27.53389596939087
1163638,99.53170776367188,43.48154840971294
1061696,44.1607666015625,25.68526499611991
1050850,223.5155792236328,55.19657309850057
1186199,66.74803924560547,30.668573538462322
1074978,63.038997650146484,38.931676387786865
1071626,71.45611572265625,36.62093238830566
1350116,65.93404388427734,30.08136122567313
1138436,49.74040985107422,25.032906385568474
1150357,238.9293975830078,29.008977196433328
1398615,74.78045654296875,29.712828212314182
1354589,156.7734832763672,68.35160282679966
